pharmacy	'fɑrməsi	'fɑːməsɪ	n::药房；配药学，药剂学；制药业；一批备用药品::a shop or a part of a shop where medicines are prepared and sold	college of pharmacy::药学院；药剂学院¦pharmacy equipment::药房设备	an all-night pharmacy::通宵药店	n::药房；[药]配药学，药剂学；制药业；一批备用药品::dispensary, officina	n::pharmacist:: 药剂师¦n::pharmacopoeia:: 药典，处方书；一批备用药品¦n::pharmaceutics:: 制药学；配药学		 pharma(药； 毒) + cy → 药店； 药剂学			
nervous	'nɝvəs	'nəːvəs	adj:: 神经紧张的， 情绪不安的， 害怕的； 神经的， 神经系统的， 神经性的::worried or frightened about something, and unable to relax	nervous system::神经系统¦central nervous system::中枢神经系统¦autonomic nervous system::植物性神经系统，自主神经系统¦feel nervous::感到紧张；发慌¦get nervous::变得紧张¦nervous breakdown::精神崩溃¦sympathetic nervous system::交感神经系统¦peripheral nervous system::[解]周围神经系统¦nervous tension::神经紧张¦nervous tissue::神经组织	I wish you’d stop looking at me like that. You’re making me nervous.::我希望你不要再那样看着我了，你让我紧张。¦By the time I got into the interview I was a nervous wreck (= was extremely nervous ).::到了面试的时候，我紧张得要命。	adj::[解剖]神经的；紧张不安的；强健有力的::neural, jittery	adj::nervy:: 有勇气的；易激动的；紧张不安的¦adv::nervously:: 神经质地；焦急地；提心吊胆地¦adv::nervily:: 大胆地；强壮地；神经过敏地¦n::nerve:: 神经；勇气；[植] 叶脉¦n::nervousness:: 神经质；[心理] 神经过敏；紧张不安¦vt::nerve:: 鼓起勇气					
understaffed	,ʌndɚ'stæft	ˌʌndə'stɑːft	adj:: 人手不足的::not having enough workers, or fewer workers than usual		Many institutions offering child care are understaffed and underequipped.::许多提供幼儿看护的机构人手及设备不足。	adj::人手不足的；人员不足的::short-handed						
hype	haɪp	haip	n:: 大肆宣传::attempts to make people think something is good or important by talking about it a lot on television, the radio etc – used to show disapproval	media hype::媒体炒作（媒体制造的潮流泡沫）	Some experts are concerned that the new drug won’t live up to all the hype.::一些专家担心这种新药并不像宣传中那么好。¦Despite the media hype , I found the film very disappointing.::尽管媒体大肆炒作，我还是觉得这部影片很让人失望。	n::大肆宣传；皮下注射::subcutaneous injection, hypodermic injection¦vt::大肆宣传；使…兴奋::warm						
risk	rɪsk	risk	n::危险，风险；引起危险的事物::the possibility that something bad, unpleasant, or dangerous may happen¦vt:: 冒…的危险； 使遭受危险::to put something in a situation in which it could be lost, destroyed, or harmed	at risk::处于危险中¦risk management::风险管理¦risk assessment::风险估计，危险率估计¦high risk::高风险¦credit risk::信用风险；信贷风险；信用危机¦risk analysis::风险分析¦financial risk::财务风险¦security risk::危险人物；不可靠分子；对国家安全的危害¦risk factor::风险因素，危险系数¦no risk::无风险，不负风险¦at the risk of::冒着…的危险¦market risk::市场风险¦risk evaluation::风险评价；火险评估¦investment risk::投资风险¦take the risk::承担风险¦risk investment::风险投资；危险投资¦operational risk::操作风险；经营风险；运作风险¦risk aversion::风险规避；厌恶风险¦own risk::个人承担风险¦fire risk::火险；起火的原因	Meat from the infected animals is regarded as a serious health risk (= something likely to harm people’s health ) .::受感染动物的肉被认为对健康有严重威胁。	n::风险；[保险]危险；冒险::venture, throw¦vt::冒…的危险::hazard	adj::risky:: 危险的；冒险的；（作品等）有伤风化的¦adj::riskless:: 无危险的；安全的¦adv::riskily:: 冒险地；近乎淫秽地¦n::riskiness:: 冒险的事；危险					
worksheet	'wɝkʃit	'wəːkʃiːt	n:: 工作单::		Select a worksheet, macro sheet or chart sheet.::选定工作表、宏表或图表工作表。¦Prepare and i ue the meeting notice to the participants , including the completed retro ective plaing worksheet.::准备并给与会者发出会议通知，同时发出已完成的回顾计划工作表。¦How to copy the value out of a message box and hold in the memory so the result can be pasted into any cell on a worksheet.::如何将值从一个消息框，并保持在记忆中这样的结果可以被粘贴到工作表上的任何细胞。		n::workstation:: 工作站；工拙¦n::worktable:: 工作台；缝纫桌					
rise	raɪz	raiz	vi::上升，上涨；升起；站起，起床；增强，增加；反抗::to increase in number, amount, or value¦n:: 上涨， 增加， 升高； 兴起， 升高； 加薪； 岗， 高地， 高坡::an increase in number, amount, or value	on the rise::在增加；在上涨¦give rise to::使发生，引起¦temperature rise::温升；温度上升¦rise up::上升；起义；叛变¦rise and fall::涨落；抑扬¦rise from::从…升起，由…复活¦rise above::克服；不受…的影响¦rise in value::价值升高¦rise again::死而复生¦rise by::上升到…；增长了…¦rise in price::涨价¦high rise::高楼大厦，高层建筑¦sharp rise::激增；激涨¦pay rise::加薪¦rise against::起来反抗¦rise time::上升时间；上沿时间；升压时间；升起时间；增长时间；生成时间¦pressure rise::压力上升；增压；升压¦high rise building::高层建筑物¦rise in temperature::温度上升¦get a rise::[俚语]【生理学】勃起	The police seem unable to cope with the rising tide of (= large increase in ) car crime.::面对日益增多的汽车罪案，警方似乎无能为力。	vi::上升；增强；起立；高耸::raise, arise, tower, go up, climb¦n::上升；高地；增加；出现::height, occurrence, appearance, emergence, enhancement	adj::rising:: 上升的；上涨的；新兴的¦adj::risen:: 升起的¦adv::rising:: 接近¦n::rose:: 玫瑰，蔷薇；玫瑰红¦n::rising:: 上升；起床；造反¦n::riser:: 起床者；起义者；竖板；叛徒¦v::rose:: 上升（rise的过去式）；增加；起立¦v::rising:: 上升（rise的ing形式）¦v::risen:: 升高；站起来；反抗（rise的过去分词）					
underpin	,ʌndɚ'pɪn	ˌʌndə'pin	v:: 加固…的基础； 巩固， 支撑::to give strength or support to something and to help it succeed		the theories that underpin his teaching method::支持他的教学方法的理论¦America’s wealth is underpinned by a global system which exploits the world’s poor.::美国的财富是靠一个剥削全世界穷人的全球体系来支撑的。	vt::巩固；支持；从下面支撑；加强…的基础::cement, encourage, strengthen, carry, second			 under(在…下) + pin(钉住) → 在下面钉住 → 加固…的基础， 巩固			
container	kən'tenɚ	kən'teinə	n:: 容器； 集装箱::something such as a box or bowl that you use to keep things in	container transport::集装箱运输¦container terminal::集装箱码头；货柜码头¦container ship::集装箱运货船；货柜船¦container port::n. 货柜港口¦pressure container::压力容器，耐压容器；喷涂压料罐¦container crane::集装箱起重机¦container yard::集装箱堆场；货柜堆场¦plastic container::塑料容器¦food container::食品容器¦glass container::玻璃容器¦container liner::集装箱班轮¦sealed container::密闭容器；密封集装箱¦metal container::金属容器；金属集装箱¦container load::集装箱装载¦water container::水容器；贮水器¦quayside container crane::岸边集装箱起重机；码头区集装箱起重机¦airtight container::密封容器¦full container::整装货柜¦shipping container::船运集装箱¦empty container::空箱；空集装箱	ice cream in plastic containers::塑料容器里的冰激凌	n::[交]集装箱；[包装]容器::vessel, pocket	adj::contained:: 泰然自若的，从容的；被控制的¦adj::containerised:: 已装箱的；已集装箱化的¦n::containment:: 包含；牵制；容量；密闭度¦n::containership:: 集装箱船；货柜船¦v::contained:: 包含；遏制（contain的过去分词）；容纳¦v::containerised:: 用集装箱运输；使集装箱化（containerise的过去分词）¦vi::contain:: 含有；自制¦vt::contain:: 包含；控制；容纳；牵制（敌军）¦vt::containerize:: 用集装箱装；以货柜运送		 con(表加强) + tain(拿住) + er(表物) → 拿住容纳物体之物 → 容器， 集装箱			
discard	dɪsˈkɑːrd	dɪ'skɑːd	vt:: 丢弃； 放弃， 抛弃； 解雇::If you discard something, you get rid of it because you no longer want it or need it¦n:: 被抛弃的东西::	into the discard::废弃不用；被遗弃	Read the manufacturer's guidelines before discarding the box.::先阅读制造商的说明书再把盒子丢掉。	vt::抛弃；放弃；丢弃::yield, desert, quit¦vi::放弃::fall out of, render up, to renounce, to abandon, to give up¦n::抛弃；被丢弃的东西或人::rejection, abandonment			 dis(消失掉) + card(纸片) → 将废纸扔掉 → 丢弃			
leader	'lidɚ	'liːdə	n:: 领导者， 领袖::the person who directs or controls a group, organization, country etc	market leader::市场领袖¦team leader::组长；团队领导¦group leader::组长；车间班长；团体领袖¦spiritual leader::n. 精神领袖¦political leader::政治领袖¦project leader::项目领导¦community leader::社区领导者；社区领袖；社团建设者；社会活动家¦squad leader::班长；小队长¦majority leader::多数党领袖¦district leader::【美国政治】州议会议员选区的政党领导人¦democratic leader::民主的领导¦excellent leader::优秀干部；优秀领导¦class leader::班长¦platoon leader::n. 排长¦minority leader::少数党领袖¦leader of the opposition::反对派领袖；反对党领导¦floor leader::（美）议会中的政党领袖¦opinion leader::意见领袖；舆论领袖¦loss leader::为招揽顾客而削本出售的商品¦brand leader::畅销品牌	the largest ever gathering of world leaders::全世界领导人史无前例的大聚会	n::领导者；首领；指挥者::chief, Moses, captain, boss, conductor	adj::lead:: 带头的；最重要的¦adj::leading:: 领导的；主要的¦adj::leaded:: [冶] 加铅的¦n::lead:: 领导；铅；导线；石墨；榜样¦n::leadership:: 领导能力；领导阶层¦n::leading:: 领导；铅板；行距¦v::leading:: 领导（lead的ing形式）¦v::leaded:: 促使（lead的过去分词）；引导；带领¦vi::lead:: 领导；导致；用水砣测深¦vt::lead:: 领导；致使；引导；指挥		 lead(领导) + er(表人) → 领导者			
